event_id_cnty;event_date;year;time_precision;disorder_type;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;civilian_targeting;iso;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;tags;timestamp
NIG4676;"18 May 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Press Trust of India";International;"Military forces stop a Boko Haram offensive in Maiduguri. Areas affected include north, northeast and southeast flanks of Maiduguri metropolis, including three housing estates on Bama and Gambouru/Ngala roads. Fourteen Boko Haram, three soldiers dead, 65 arrested. Military forces implement a 24-hour curfew following the attacks.";17;;1618566543
NIG4663;"13 May 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;"Vanguard (Nigeria)";National;"Less than a week following a large Boko Haram attack the group attacks a police barracks on the outside of the city. The attack occurred at 3am and lasted about an hour. Causalities unknown.";0;;1617065412
NIG4652;"07 May 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;1;"Daily Leadership (Nigeria)";National;"A group of 200 Boko Haram fighters launched an attack on a military battalion barracks in Bama. Ten members of Boko Haram and two soldiers killed in the exchange. Boko Haram also attacked a nearby police station killing 22 police officers, 14 prison officials and three civilians. It is not clear if the civilians were specifically targeted, or if they were victims of cross fire. 105 prisoners were freed as a result of the attack on the police post. Leadership reports for the deaths of 55, though only 41 were specifically accounted for. It was later revealed by Boko Haram that they had kidnapped several 'women and children' during the attack.";38;;1617065404
NIG4636;"03 May 2013";2013;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Mafoni;11.8495;13.1491;2;"Vanguard (Nigeria)";National;"Dr. Shettima Ali Monguno, Borno Elderstateman and the first minister of petroleum, is kidnapped by suspected Boko Haram gunmen.";0;;1618566542
NIG4614;"26 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"Military forces kill a top commander of Boko Haram militants' sect, Mohammed Chad, in the city's Ruwan Zafi Ward at 3pm in the afternoon.";1;;1618566541
NIG4608;"24 April 2013";2013;2;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Bade;;Gashua;12.871;11.0482;1;AP;International;"Seven are killed when Boko Haram attacks a police station and a prison in a small fishing village. Among the dead are two police officers and five civilians caught in the crossfire. Other reports have the deceased numbering 25.";7;;1617065404
NIG4610;"24 April 2013";2013;2;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;1;"Daily Leadership (Nigeria)";National;"No fewer than 10 Boko Haram gunmen and seven security operatives were killed in a gun battle that left about 200 houses and shops torched in Bama town of Borno State. The battle began after Boko Haram elements ambushed a police vehicle. Precise date unknown: Occurring between or on the 22st - 26th of the month.";17;;1617065404
NIG4601;"21 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Kukawa;;Baga;13.0947;13.8234;1;AP;International;"A major gun battle broke out Friday along the coast of Lake Chad, in north-eastern Nigeria, where troops clashed with Boko Haram fighters into Sunday, forcing civilians to flee into the surrounding brush lands. The majority of the causalities (185, plus injuries; 30 of whom were attributed Boko Haram) were civilian bystanders. Security forces arrest several members of Boko Haram following the clash. Conflicting account: The military said residents claims that 185 people were killed during the attack were false.";61;;1617065404
NIG4600;"20 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Kukawa;;Baga;13.0947;13.8234;1;AP;International;"A major gun battle broke out Friday along the coast of Lake Chad, in north-eastern Nigeria, where troops clashed with Boko Haram fighters into Sunday, forcing civilians to flee into the surrounding brush lands. The majority of the causalities (185, plus injuries; 30 of whom were attributed Boko Haram) were civilian bystanders. Security forces arrest several members of Boko Haram following the clash. Conflicting account: The military said residents claims that 185 people were killed during the attack were false.";62;;1617065404
NIG4595;"19 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Kukawa;;Baga;13.0947;13.8234;1;AP;International;"A major gun battle broke out Friday along the coast of Lake Chad, in north-eastern Nigeria, where troops clashed with Boko Haram fighters into Sunday, forcing civilians to flee into the surrounding brush lands. The majority of the causalities (185, plus injuries; 30 of whom were attributed Boko Haram) were civilian bystanders. Security forces arrest several members of Boko Haram following the clash. Conflicting account: The military said residents claims that 185 people were killed during the attack were false.";62;;1617065404
NIG4577;"12 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;1;"Daily Leadership (Nigeria)";National;"Soldiers kill six members of Boko Haram during a hideout raid. One reported soldier death.";7;;1617065404
NIG4576;"12 April 2013";2013;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";"Government of Nigeria (1999-2015)";7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"The former chairman of Abadam local government area of Borno state, Alhaji Mustapha Gadobe, was at the weekend kidnapped by gunmen suspected to be members of the Boko Haram sect in Wadiya community, a suburb of Maiduguri metropolis at about 7.35pm Friday. The group claimed they would kill the politician if they were not paid a ransom of N50m.";0;;1618566540
NIG4572;"11 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Tarmua;;"Babban Gida";12.1076;11.7539;1;AFP;International;"Suspected Boko Haram gunmen attack a police post, killing four, as well as three civilian bystanders.";7;;1617065403
NIG4537;"03 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;Gwale;;Gwale;11.9845;8.5082;1;"Sun (Nigeria)";National;"Members of the JTF kill a member of Boko Haram during a raid in the Gwale section of the city.";1;;1617065408
NIG4538;"03 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;1;"Vanguard (Nigeria)";National;"Security forces shot and killed no fewer than six members of Boko Haram in two separate raids on hideouts in Yankaba and Ungwar-Dabai, both of the Kano metropolis.";3;;1617065412
NIG4539;"03 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;Nassarawa;;Yankaba;12.0103;8.5804;1;"Vanguard (Nigeria)";National;"Security forces shot and killed no fewer than six members of Boko Haram in two separate raids on hideouts in Yankaba and Ungwar-Dabai, both of the Kano metropolis.";3;;1618566539
NIG4535;"01 April 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;Nassarawa;;Yankaba;12.0103;8.5804;1;"Daily Trust (Nigeria)";National;"Gunmen suspected to be Boko Haram ambushed a police patrol vehicle at Yankaba market in Kano and killed three policemen. The attack occurred in the early evening.";3;;1618566539
NIG4532;"31 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;2;AP;International;"Soldiers raid a home housing members of Boko Haram in Unguwa Uku location, kill 14 in a shootout. The clash, beginning at 4am, lasted nearly four hours. The military did not release details as to injury of the soldiers. It was later learned by authorities the group planned a Easter Day bombing.";14;;1617065404
NIG4522;"27 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";"Unidentified Armed Group (Nigeria)";2;12;;566;"Western Africa";Nigeria;Yobe;Geidam;;Geidam;12.897;11.9304;1;"Daily Trust (Nigeria)";National;"Four suspected Boko Haram insurgents and one vigilante officer were yesterday killed in a gun dual with men of the Joint Task Force in Geidam town in Yobe State. The clash began after about 20 Boko Haram fighters attacked security posts around the city around 4pm.";5;;1617065405
NIG4523;"27 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";"Unidentified Armed Group (Nigeria)";2;12;;566;"Western Africa";Nigeria;Yobe;Geidam;;Geidam;12.897;11.9304;1;"Daily Trust (Nigeria)";National;"Four suspected Boko Haram insurgents and one vigilante officer were yesterday killed in a gun dual with men of the Joint Task Force in Geidam town in Yobe State. The clash began after about 20 Boko Haram fighters attacked security posts around the city around 4pm. The JTF later denied this clash occurred.";5;;1617065405
NIG4513;"25 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Gulami;;Gulani;10.7239;11.6897;2;"Vanguard (Nigeria)";National;"Gunmen suspected to be members of Boko Haram sect torched the Bara Divisional Police Station, the council secretariat complex and telecom masts of MTN and Globacom, killing a policeman who attempted to protect the station from being set ablaze with IEDs, and rocket propelled launchers around 1.30 a.m.";1;;1618566538
NIG4506;"22 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Adamawa;Ganye;;Ganye;8.4333;12.0667;1;"Guardian (Nigeria)";National;"Suspected Boko Haram gunmen attack a town, targeting both civilians and security personnel. Public places attacked included a prison break at Ganye Police Station, residence of the Divisional Police Officer (DPO), prison yard, library, education authority and a bank (which was reduced to rumble after the three-hour raid). A prison guard and ex-police commissioner were killed in the raid. Twenty five causalities in total.";2;;1617065405
NIG4485;"18 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Mafoni;11.8495;13.1491;2;"Daily Trust (Nigeria)";National;"Following the suspected Boko Haram attack on several schools, members of the JTF engage the attackers, killing three.";3;;1618566538
NIG4478;"15 March 2013";2013;2;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Sokoto;Wamakko;;Wamako;13.0287;5.1053;1;"Naija Borno";National;"Military forces announce they have killed three top Boko Haram commanders at Wamakko Local Government Area of Kaduna State. The names of those killed are Asalafin, Danladi and a bomb manufacturing expert. Precise date of the operation was not announced.";3;;1618566537
NIG4473;"14 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;1;"Guardian (Nigeria)";National;"Gunmen suspected to be members of Boko Haram attacked a prison in Gwoza with Improvised Explosive Devices (IEDs) and petrol bombs, freeing several inmates. No reported causalities.";0;;1617065405
NIG4464;"11 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Ngala;;Gamboru;12.373;14.2069;1;"Daily Leadership (Nigeria)";National;"Gunmen suspected to be Boko Haram launched an attack on Gamboru Ngala Police Station, a border town in Ngala local government area of Borno State, but the policemen on duty repelled the attack, by killing four of the suspects while five of the policemen sustained injury.";4;;1617065404
NIG4451;"08 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Vanguard (Nigeria)";National;"A JTF raid on a Boko Haram hideout causes the deaths of twenty, including two security personnel. In addition, 25 members of Boko Haram were arrested.";22;;1618566536
NIG4444;"06 March 2013";2013;2;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Nigeria Punch";National;"The military announced they had killed 52 members of Boko Haram while conducting a series of security operations over the course of the last 10 days. The only specific locations of operations announced included Bulabulin, Bayern Quarters and Jajeri in Maiduguri. Two security personnel were reported killed while conducting operations. (A battle occurring in Maiduguri on 9/3 accounts for 22 of the deaths.)";32;;1618566536
NIG4440;"04 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;1;AP;International;"A Boko Haram attack on a village near the border with Cameroon kills seven civilians and two police officers during an attack on a local divisional police station. It is unclear what was the direct motivation for the attack. Some reports have the death total at 10.";9;;1617065404
NIG4436;"03 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Monguno;;Monguno;12.6786;13.6079;1;AP;International;"Suspected Boko Haram attack a military base in the village of Mongunu, 200 kilometres (125 miles) from Maiduguri. Twenty reported deaths, injuries unknown.";20;;1617065404
NIG4438;"03 March 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Magumeri;;Gajigana;12.1943;13.1017;1;"Maiduguri News";Subnational;"Suspected Boko Haram kill a police officer in the Gwange area of the city.";1;;1617065406
NIG4416;"25 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;1;AFP;International;"Suspected Boko Haram gunmen shoot and kill a senior police officer as he stood outside his home.";1;;1617065403
NIG4417;"25 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"JTF forces killed a top commander of the Boko Haram sect and three of his lieutenants in the Kasuwan Kaji area of the city.";4;;1618566535
NIG4408;"22 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Vanguard (Nigeria)";National;"Members of the military clash with Boko Haram. The fighting started when some armed militants attempted to bomb the Ibrahim Taiwo Police Station, along Baga Street, but were repelled by the security operatives at the entrance of the police station. Sources claim causalities on both sides, though do not provide a number.";5;;1618566535
NIG4393;"18 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Askira Uba";;Lassa;10.6804;13.2732;1;"Guardian (Nigeria)";National;"Suspected Boko Haram torch a divisional police station, kill an inspector and two others.";3;;1618566534
NIG4379;"12 February 2013";2013;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"Boko Haram gunmen attacked the premises of the Nigerian Flour Mills in Maiduguri and kidnapped its Administrative Manager, Malam Umar Baba Mai Salati, at gunpoint and whisked him away in his vehicle to unknown destination. The armed kidnappers, according to an eyewitness, were three in number. They pretended, at the Flour Mills gate, as if they were waiting for someone, before forcefully whisking Salati away. The reasons for the abduction is unknown.";0;;1618566533
NIG4376;"12 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;1;"Guardian (Nigeria)";National;"Suspected Boko Haram members have shot dead the NSCDC (Security and Civil Defence Corps) officer at his residence at about 8.25p.m.";1;;1617065405
NIG4369;"08 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;Minjibir;;Minjibir;12.1782;8.6592;2;"Nigeria Tribune";National;"Police repel a Boko Haram attack on a police station, arrest two of the attackers following a 45-minute fire fight outside Minjibir. The attackers numbered about 30.";0;;1617065407
NIG4357;"04 February 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Sambisa Forest Reserve";11.25;13.4167;1;"Guardian (Nigeria)";National;"Suspected Boko Haram gunmen shoot and kill two forest guards.";2;;1617065405
NIG4350;"31 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kaduna;"Birnin Gwari";;Sofo-Birnin-Gwari;11.0154;6.7804;1;"Vanguard (Nigeria)";National;"About 60 (some sources claim 100) armed men attacked Birnin Gwari town in Birnin Gwari Local Government Area of Kaduna State, killing six people, including five police before burning down a police station and robbing two banks of huge sums of money. The perpetrators were later identified as Boko Haram.";6;;1618566532
NIG4349;"31 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Nassarawa;Lafia;;Lafia;8.4833;8.5167;3;"Vanguard (Nigeria)";National;"Military forces raid two Boko Haram training facilities in two states, shoot and kill 17 members of the sect between them. One security official lost their life in the raid. Helicopter gunships provided air support. It is not clear the specific number of casualties of each raid.";8;;1618566532
NIG4347;"30 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Sambisa Forest Reserve";11.25;13.4167;1;"Vanguard (Nigeria)";National;"Military forces raid two Boko Haram training facilities in two states, shoot and kill 17 members of the sect between them. One security official lost their life in the raid. Helicopter gunships provided air support. It is not clear the specific number of casualties of each raid.";8;;1617065411
NIG4341;"26 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Vanguard (Nigeria)";National;"Security forces exchange fire with suspected members of Boko Haram, two dead, including a civilian.";2;;1618566532
NIG4334;"23 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"Gunmen suspected to be Boko Haram sect members killed three persons and injured a soldier in the Jiddari-Polo area of the metropolis, following a shootout that lasted 30 minutes.";3;;1618566531
NIG4317;"15 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;1;AFP;International;"Suspected Boko Haram opened fire on a police patrol in the Yanawaki area, two causalities. The gunmen were able to escape following the incident.";2;;1617065403
NIG4318;"15 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Gombe;Gombe;;Gombe;10.2897;11.1673;1;Xinhua;International;"Security forces arrest Boko Haram commander known as Salisu Mohammed after a short gun battle in which he was wounded.";0;;1617065413
NIG4314;"14 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Fune;;Ngelzerma;11.6815;11.6226;1;"Guardian (Nigeria)";National;"Suspected Boko Haram gunmen ambushed military patrol with an IED, resulting in the death of one soldier. According to JTF sources in Yobe State, gunmen came on four motorcycles to ambush the patrol vehicles at a food canteen.";1;;1617065405
NIG4313;"13 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;2;"This Day (Nigeria)";National;"Four police and killed by suspected Boko Haram, who ambushed them while on patrol at Yanawaki area of Unguwa Uku on the outskirts of Kano metropolis.";4;;1617065409
NIG4302;"07 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"Suspected members of Boko Haram kill a police officer during a security raid.";1;;1618566530
NIG4291;"03 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Guardian (Nigeria)";National;"Suspected Boko Haram attacked the Nigerian Prison Service (NPS) Farm Centre, Maiduguri, with improvised explosive devices (IED) and petrol-bombs at about 12pm on Thursday, freeing several inmates from detention. The farm centre, which is used for farming and reformation of inmates by NPS, is located on Maiduguri-Gamboru/Ngala Road in the outskirt of the state's capital. No reported causalities.";0;;1618566529
NIG4292;"03 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Marte;;Marte;12.3611;13.8246;1;"Vanguard (Nigeria)";National;"At least seven security operatives and five Boko Haram gunmen were killed in Marte Local Government Area of Borno State when some gunmen suspected to be Boko Haram ambushed troops deployed in the area to maintain peace and order. The ensuing gunfight lasted an hour.";13;;1617065412
NIG4289;"01 January 2013";2013;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Trust (Nigeria)";National;"One soldier and 13 Boko Haram insurgents are killed during a gun duel at Bulabulin and Bayan Quarters areas of Maiduguri. Residents said they heard sounds of gunfire between 4pm and 6pm in the two locations.";14;;1618566529
NIG4283;"29 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Potiskum;;Potiskum;11.7091;11.0694;1;AFP;International;"Security forces shoot and kill four members of Boko Haram in a clash, one police officer reported dead.";5;;1617065403
